Geneid	SRR10379721	SRR10379722	SRR10379723	SRR10379724	SRR10379725	SRR10379726
# Program:featureCounts v1.4.6-p3; Command:"featureCounts" "-T" "4" "-t" "gene" "-g" "locus_tag" "-s" "1" "-a" "data/genome/genome.gff" "-o" "data/counts/SRR10379721_counts.txt" "data/mapped/SRR10379721.bam" 	# Program:featureCounts v1.4.6-p3; Command:"featureCounts" "-T" "4" "-t" "gene" "-g" "locus_tag" "-s" "1" "-a" "data/genome/genome.gff" "-o" "data/counts/SRR10379721_counts.txt" "data/mapped/SRR10379721.bam" 	# Program:featureCounts v1.4.6-p3; Command:"featureCounts" "-T" "4" "-t" "gene" "-g" "locus_tag" "-s" "1" "-a" "data/genome/genome.gff" "-o" "data/counts/SRR10379722_counts.txt" "data/mapped/SRR10379722.bam" 	# Program:featureCounts v1.4.6-p3; Command:"featureCounts" "-T" "4" "-t" "gene" "-g" "locus_tag" "-s" "1" "-a" "data/genome/genome.gff" "-o" "data/counts/SRR10379723_counts.txt" "data/mapped/SRR10379723.bam" 	# Program:featureCounts v1.4.6-p3; Command:"featureCounts" "-T" "4" "-t" "gene" "-g" "locus_tag" "-s" "1" "-a" "data/genome/genome.gff" "-o" "data/counts/SRR10379724_counts.txt" "data/mapped/SRR10379724.bam" 	# Program:featureCounts v1.4.6-p3; Command:"featureCounts" "-T" "4" "-t" "gene" "-g" "locus_tag" "-s" "1" "-a" "data/genome/genome.gff" "-o" "data/counts/SRR10379725_counts.txt" "data/mapped/SRR10379725.bam" 	# Program:featureCounts v1.4.6-p3; Command:"featureCounts" "-T" "4" "-t" "gene" "-g" "locus_tag" "-s" "1" "-a" "data/genome/genome.gff" "-o" "data/counts/SRR10379726_counts.txt" "data/mapped/SRR10379726.bam" 
Geneid	data/mapped/SRR10379721.bam	data/mapped/SRR10379722.bam	data/mapped/SRR10379723.bam	data/mapped/SRR10379724.bam	data/mapped/SRR10379725.bam	data/mapped/SRR10379726.bam
SAOUHSC_01948	1166	1315	782	2677	3168	454
SAOUHSC_01949	991	872	583	1325	1715	201
SAOUHSC_01950	61	47	48	44	47	4
SAOUHSC_01951	259	148	170	131	204	19
SAOUHSC_01952	521	347	363	338	516	24
SAOUHSC_01953	367	241	162	159	141	6
SAOUHSC_01954	476	328	292	153	166	26
SAOUHSC_01955	214	160	137	75	94	8
SAOUHSC_01956	373	268	319	224	195	9
SAOUHSC_01957	1751	1265	1347	2691	4614	461
SAOUHSC_T00050	151	120	80	227	166	156
SAOUHSC_T00019	736	584	434	497	115	608
SAOUHSC_T0009	309	221	194	189	40	148
SAOUHSC_T00022	419	364	320	289	81	159
SAOUHSC_T00026	1107	850	766	731	374	584
SAOUHSC_T00042	1023	834	787	945	757	475
SAOUHSC_T00012	158	118	86	177	93	155
SAOUHSC_T00038	308	264	194	496	243	545
SAOUHSC_01958	728	688	522	1499	2132	491
SAOUHSC_01960	5771	5300	4401	5296	6600	1254
SAOUHSC_01961	2622	2602	1921	2971	3809	990
SAOUHSC_01962	2710	2581	2034	3298	4796	585
SAOUHSC_01963	0	0	1	2	1	2
SAOUHSC_01964	3139	2869	1668	13651	18927	689
SAOUHSC_01966	2372	1458	1515	4684	5881	750
SAOUHSC_01967	1126	803	545	3271	3580	377
SAOUHSC_01968	2618	2212	1924	4432	5369	195
SAOUHSC_01969	9973	8641	6109	34255	34039	15910
SAOUHSC_01971	133	101	90	509	450	42
SAOUHSC_01972	53881	39508	49966	10405	15304	1932
SAOUHSC_01973	8562	6009	6113	10914	12749	2096
SAOUHSC_01974	14115	10828	10722	23355	27608	3626
SAOUHSC_01975	3129	2652	2249	10781	12698	1089
SAOUHSC_01976	52	51	31	20	24	2
SAOUHSC_01977	8030	6253	4905	10648	11907	845
SAOUHSC_01978	3469	2389	2492	3317	3586	287
SAOUHSC_01979	1532	1164	1031	1112	1186	85
SAOUHSC_01980	491	370	327	653	769	57
SAOUHSC_01981	931	628	600	1320	1546	125
SAOUHSC_01982	2709	2411	1630	5246	5192	921
SAOUHSC_01983	3795	3238	2104	9760	10150	2943
SAOUHSC_01984	375	298	318	745	636	46
SAOUHSC_01985	74	34	32	29	20	7
SAOUHSC_01986	6199	4534	3778	10074	8444	1046
SAOUHSC_01987	16740	14681	10480	29384	28309	3783
SAOUHSC_01988	932	815	730	1137	1539	311
SAOUHSC_01989	1897	1687	1510	2883	3754	722
SAOUHSC_01990	1766	1149	1526	600	1415	351
SAOUHSC_01991	1913	1375	1710	520	1843	152
SAOUHSC_01992	2502	2491	2319	3661	3788	656
SAOUHSC_T00031	3183	1945	1764	4544	3348	6936
SAOUHSC_T00023	4402	2802	3850	1838	1492	1319
SAOUHSC_T00015	578	466	363	279	147	121
SAOUHSC_T00016	1670	1171	1060	968	161	343
SAOUHSC_T00027	2458	2053	1496	1158	342	971
SAOUHSC_T00056	1331	1352	830	518	368	494
SAOUHSC_T00057	1980	1657	1638	1455	2638	947
SAOUHSC_T00054	1710	1738	1291	499	621	190
SAOUHSC_T00043	973	697	716	534	292	284
SAOUHSC_T00013	372	279	276	159	102	158
SAOUHSC_T00039	3057	1996	1723	1021	431	1048
SAOUHSC_T00051	3820	3280	2598	1108	319	495
SAOUHSC_T00014	2152	1946	1771	607	411	546
SAOUHSC_T00052	1254	938	634	389	93	203
SAOUHSC_T00040	1612	1158	1212	594	322	444
SAOUHSC_T00041	5166	3582	3868	1986	1311	1214
SAOUHSC_T0002	640	548	403	234	147	164
SAOUHSC_T00045	745	498	499	443	606	334
SAOUHSC_T0007	4188	3499	2430	1965	883	1132
SAOUHSC_T00032	708	662	370	427	93	122
SAOUHSC_T00024	67	55	68	28	11	9
SAOUHSC_T00033	3104	2434	1326	1822	61	1201
SAOUHSC_T00036	931	1152	436	422	161	389
SAOUHSC_T00055	235	214	104	130	52	119
SAOUHSC_T00060	8	6	9	3	2	1
SAOUHSC_R00013	8	2	1	4	1	9
SAOUHSC_R0008	1916	2673	788	1327	941	2697
SAOUHSC_T0003	3850	1414	1817	660	579	512
SAOUHSC_T00028	105	151	80	59	35	17
SAOUHSC_R0003	433	241	94	510	333	1030
SAOUHSC_01997	30714	23271	23074	26306	36256	1880
SAOUHSC_01998	2874	2010	2507	4277	6756	426
SAOUHSC_01999	1285	918	974	2157	4043	182
SAOUHSC_02000	6497	4635	6612	3240	3648	1399
SAOUHSC_02001	11336	7954	11339	6590	9459	917
SAOUHSC_02002	158	114	108	114	110	9
SAOUHSC_02003	7356	7951	5379	4530	5789	801
SAOUHSC_02004	8985	6695	9221	3403	3800	817
SAOUHSC_02005	1939	1549	1892	1915	2542	253
SAOUHSC_02006	14810	11198	10645	7134	7015	1434
SAOUHSC_02008	1621	852	1480	2026	2265	138
SAOUHSC_02009	1536	1151	1135	4231	5384	693
SAOUHSC_02010	354	244	232	1197	1954	186
SAOUHSC_02011	682	524	471	1549	2743	193
SAOUHSC_02012	19460	17082	18661	7897	11589	825
SAOUHSC_02013	6502	6219	4642	14888	14721	2628
SAOUHSC_02014	427	324	358	695	703	34
SAOUHSC_02015	0	0	0	0	0	0
SAOUHSC_02016	0	0	0	0	0	0
SAOUHSC_02017	0	0	0	0	0	0
SAOUHSC_02018	0	0	0	0	0	0
SAOUHSC_02019	0	0	0	0	0	0
SAOUHSC_02020	0	0	0	0	0	0
SAOUHSC_02021	0	0	0	0	0	0
SAOUHSC_02022	0	0	0	0	0	0
SAOUHSC_02023	0	0	0	0	0	0
SAOUHSC_02025	0	0	0	0	0	0
SAOUHSC_02026	0	0	0	0	0	0
SAOUHSC_02027	0	0	0	0	0	0
SAOUHSC_02028	0	0	0	0	0	0
SAOUHSC_02029	0	0	0	0	0	0
SAOUHSC_02030	0	0	0	0	0	0
SAOUHSC_02031	0	0	0	0	0	0
SAOUHSC_02033	0	0	0	0	0	0
SAOUHSC_02034	0	0	0	0	0	0
SAOUHSC_02035	0	0	0	0	0	0
SAOUHSC_02036	0	0	0	0	0	0
SAOUHSC_02037	0	0	0	0	0	0
SAOUHSC_02038	0	0	0	0	0	0
SAOUHSC_02040	0	0	0	0	0	0
SAOUHSC_02041	0	0	0	0	0	0
SAOUHSC_02042	0	0	0	0	0	0
SAOUHSC_02043	0	0	0	0	0	0
SAOUHSC_02044	0	0	0	0	0	0
SAOUHSC_02046	0	0	0	0	0	0
SAOUHSC_02047	0	0	0	0	0	0
SAOUHSC_02048	0	0	0	0	0	0
SAOUHSC_02049	0	0	0	0	0	0
SAOUHSC_02050	0	0	0	0	0	0
SAOUHSC_02051	0	0	0	0	0	0
SAOUHSC_02052	0	0	0	0	0	0
SAOUHSC_02053	0	0	0	0	0	0
SAOUHSC_02054	0	0	0	0	0	0
SAOUHSC_02055	0	0	0	0	0	0
SAOUHSC_02056	0	0	0	0	0	0
SAOUHSC_02057	0	0	0	0	0	0
SAOUHSC_02058	0	0	0	0	0	0
SAOUHSC_02059	0	0	0	0	0	0
SAOUHSC_02060	0	0	0	0	0	0
SAOUHSC_02061	0	0	0	0	0	0
SAOUHSC_02062	0	0	0	0	0	0
SAOUHSC_02063	0	0	0	0	0	0
SAOUHSC_02064	0	0	0	0	0	0
SAOUHSC_02065	0	0	0	0	0	0
SAOUHSC_02066	0	0	0	0	0	0
SAOUHSC_02067	0	0	0	0	0	0
SAOUHSC_02068	0	0	0	0	0	0
SAOUHSC_02069	0	0	0	0	0	0
SAOUHSC_02070	0	0	0	0	0	0
SAOUHSC_02071	0	0	0	0	0	0
SAOUHSC_02072	0	0	0	0	0	0
SAOUHSC_02073	0	0	0	0	0	0
SAOUHSC_02074	0	0	0	0	0	0
SAOUHSC_02076	0	0	0	0	0	0
SAOUHSC_02077	0	0	0	0	0	0
SAOUHSC_02078	0	0	0	0	0	0
SAOUHSC_02079	0	0	0	0	0	0
SAOUHSC_02080	0	0	0	0	0	0
SAOUHSC_02081	0	0	0	0	0	0
SAOUHSC_02083	0	0	0	0	0	0
SAOUHSC_02084	0	0	0	0	0	0
SAOUHSC_02085	0	0	0	0	0	0
SAOUHSC_02086	0	0	0	0	0	0
SAOUHSC_02087	0	0	0	0	0	0
SAOUHSC_02088	0	0	0	0	0	0
SAOUHSC_02089	0	0	0	0	0	0
SAOUHSC_02090	4527	3344	4172	3007	3664	394
SAOUHSC_02091	4549	3294	3850	7237	12241	1884
SAOUHSC_02092	5971	4230	4920	10038	13425	1876
SAOUHSC_02093	329	215	328	493	858	41
SAOUHSC_02095	8391	8633	6405	38420	76694	15969
SAOUHSC_02096	7506	6665	5800	27237	27517	3617
SAOUHSC_02097	4960	4454	3509	22514	21972	2839
SAOUHSC_02098	15713	12432	14743	3725	4850	619
SAOUHSC_02099	18889	14075	18960	4828	5897	371
SAOUHSC_02100	4385	3455	3940	1634	2067	127
SAOUHSC_02101	1442	1205	1771	715	1784	23
SAOUHSC_02102	2941	1957	2124	3526	2902	531
SAOUHSC_02103	654	400	577	630	569	33
SAOUHSC_02104	40	22	40	61	88	10
SAOUHSC_02105	107	82	78	33	12	4
SAOUHSC_02106	8007	5617	8660	2978	2903	403
SAOUHSC_02107	10474	8276	10993	5212	4901	863
SAOUHSC_02108	39939	29817	32900	24734	18998	1109
SAOUHSC_02109	5	2	6	7	5	0
SAOUHSC_02110	6766	6212	4971	2411	1780	110
SAOUHSC_02111	2529	2398	1712	1715	1386	418
SAOUHSC_02112	3037	2461	3106	1934	2154	232
SAOUHSC_02113	4722	4278	3791	2850	3173	329
SAOUHSC_02114	13879	8706	11153	5336	4986	960
SAOUHSC_02115	0	2	0	1	2	0
SAOUHSC_02116	16736	12645	13257	20415	25974	6092
SAOUHSC_02117	6806	5181	4857	9428	8860	2251
SAOUHSC_02118	645	519	404	1086	1562	102
SAOUHSC_02119	5261	4430	4300	8265	10118	2867
SAOUHSC_02121	7034	4914	5366	8304	10755	1579
SAOUHSC_02122	7143	5096	5544	7558	9584	1557
SAOUHSC_02123	5563	4014	4095	5568	6722	1665
SAOUHSC_02124	1011	765	696	1404	1633	169
SAOUHSC_02125	2377	1503	1617	2430	1679	272
SAOUHSC_02126	3787	2329	2842	3449	3011	548
SAOUHSC_02127	2555	1027	2174	369	392	156
SAOUHSC_02129	861	265	1056	196	265	33
SAOUHSC_02130	1002	699	696	882	594	317
SAOUHSC_02131	2107	1570	1567	2349	2950	349
SAOUHSC_02132	1852	1265	1490	2462	4075	341
SAOUHSC_02133	1320	965	1091	2069	3822	668
SAOUHSC_02134	955	701	598	2097	2745	794
SAOUHSC_02135	1038	679	722	2059	2861	320
SAOUHSC_02136	6	3	5	3	3	0
SAOUHSC_02137	4142	3579	3137	4499	6421	1650
SAOUHSC_02138	604	530	421	2215	2236	691
SAOUHSC_02139	9289	7181	6190	13880	23247	1887
SAOUHSC_02140	23141	16989	15769	26474	25608	3060
SAOUHSC_02141	14	13	13	12	27	2
SAOUHSC_02142	2630	2093	1347	9120	15106	1423
SAOUHSC_02143	4423	5000	3633	5416	6225	542
SAOUHSC_02144	2916	2734	1859	490	529	79
SAOUHSC_02145	1357	865	1434	3183	3458	379
SAOUHSC_02146	507	379	357	1097	1872	205
SAOUHSC_02147	4319	3017	3357	3465	4662	321
SAOUHSC_02148	737	521	576	1294	1621	141
SAOUHSC_02149	417	283	241	1139	1829	151
SAOUHSC_02150	3155	2412	1657	6787	8344	976
SAOUHSC_02151	1448	637	1042	864	863	108
SAOUHSC_02152	6957	3232	4030	2307	2182	380
SAOUHSC_02153	886	362	841	461	329	37
SAOUHSC_02154	5423	2785	3106	1477	922	140
SAOUHSC_02155	2326	1199	1314	680	535	134
SAOUHSC_02156	59	40	51	102	54	17
SAOUHSC_02157	1172	740	590	132	101	76
SAOUHSC_02158	7188	5458	5595	11801	15124	1175
SAOUHSC_02160	1415	667	555	835	727	112
SAOUHSC_02161	7447	3713	3103	5930	5380	392
SAOUHSC_02164	0	0	0	0	0	0
SAOUHSC_02166	0	0	0	0	0	0
SAOUHSC_02167	0	0	0	0	0	0
SAOUHSC_02169	0	0	0	0	0	0
SAOUHSC_02170	0	0	0	0	0	0
SAOUHSC_02171	0	0	0	0	0	0
SAOUHSC_02173	0	0	0	0	0	0
SAOUHSC_02174	0	0	0	0	0	0
SAOUHSC_02175	0	0	0	0	0	0
SAOUHSC_02176	0	0	0	0	0	0
SAOUHSC_02177	0	0	0	0	0	0
SAOUHSC_02178	0	0	0	0	0	0
SAOUHSC_02179	0	0	0	0	0	0
SAOUHSC_02180	0	0	0	0	0	0
SAOUHSC_02181	0	0	0	0	0	0
SAOUHSC_02182	0	0	0	0	0	0
SAOUHSC_02183	0	0	0	0	0	0
SAOUHSC_02184	0	0	0	0	0	0
SAOUHSC_02185	0	0	0	0	0	0
SAOUHSC_02186	0	0	0	0	0	0
SAOUHSC_02187	0	0	0	0	0	0
SAOUHSC_02188	0	0	0	0	0	0
SAOUHSC_02189	0	0	0	0	0	0
SAOUHSC_02190	0	0	0	0	0	0
SAOUHSC_02191	0	0	0	0	0	0
SAOUHSC_02193	0	0	0	0	0	0
SAOUHSC_02194	0	0	0	0	0	0
SAOUHSC_02195	0	0	0	0	0	0
SAOUHSC_02196	0	0	0	0	0	0
SAOUHSC_02197	0	0	0	0	0	0
SAOUHSC_02198	0	0	0	0	0	0
SAOUHSC_02199	0	0	0	0	0	0
SAOUHSC_02200	0	0	0	0	0	0
SAOUHSC_02202	0	0	0	0	0	0
SAOUHSC_02203	0	0	0	0	0	0
SAOUHSC_02204	0	0	0	0	0	0
SAOUHSC_02205	0	0	0	0	0	0
SAOUHSC_02206	0	0	0	0	0	0
SAOUHSC_02207	0	0	0	0	0	0
SAOUHSC_02208	0	0	0	0	0	0
SAOUHSC_02209	0	0	0	0	0	0
SAOUHSC_02210	0	0	0	0	0	0
SAOUHSC_02211	0	0	0	0	0	0
SAOUHSC_02212	0	0	0	0	0	0
SAOUHSC_02213	0	0	0	0	0	0
SAOUHSC_02214	0	0	0	0	0	0
SAOUHSC_02215	0	0	0	0	0	0
SAOUHSC_02216	0	0	0	0	0	0
SAOUHSC_02217	0	0	0	0	0	0
SAOUHSC_02218	0	0	0	0	0	0
SAOUHSC_02219	0	0	0	0	0	0
SAOUHSC_02220	0	0	0	0	0	0
SAOUHSC_02221	0	0	0	0	0	0
SAOUHSC_02222	0	0	0	0	0	0
SAOUHSC_02223	0	0	0	0	0	0
SAOUHSC_02224	0	0	0	0	0	0
SAOUHSC_02225	0	0	0	0	0	0
SAOUHSC_02226	0	0	0	0	0	0
SAOUHSC_02227	0	0	0	0	0	0
SAOUHSC_02228	0	0	0	0	0	0
SAOUHSC_02232	0	0	0	0	0	0
SAOUHSC_02233	0	0	0	0	0	0
SAOUHSC_02234	0	0	0	0	0	0
SAOUHSC_02235	0	0	0	0	0	0
SAOUHSC_02236	0	0	0	0	0	0
SAOUHSC_02237	0	0	0	0	0	0
SAOUHSC_02238	0	0	0	0	0	0
SAOUHSC_02239	0	0	0	0	0	0
SAOUHSC_02241	3082	1600	1643	4636	7429	776
SAOUHSC_02243	1750	1051	1006	3753	7950	473
SAOUHSC_02244	7253	4992	4743	7715	9742	2077
SAOUHSC_02245	441	197	299	91	89	8
SAOUHSC_02246	114	60	61	62	90	2
SAOUHSC_02247	1314	887	838	1913	2819	387
SAOUHSC_02248	2643	2014	1955	2319	2684	237
SAOUHSC_02249	907	777	753	1153	1814	206
SAOUHSC_02250	1348	1480	984	274	138	20
SAOUHSC_02251	610	533	427	75	59	3
SAOUHSC_02254	136150	123503	98873	24134	5080	499
SAOUHSC_02255	21480	21520	16206	3977	736	104
SAOUHSC_02256	673	364	491	1234	1275	75
SAOUHSC_02257	5463	3312	5515	3841	7202	3102
SAOUHSC_02258	7751	5957	6055	1605	1986	124
SAOUHSC_02259	9171	6332	7243	2775	3850	248
SAOUHSC_02260	256234	139307	160854	7227	4702	83
SAOUHSC_02261	25231	17800	19728	30820	24347	4657
SAOUHSC_02262	11717	7415	9525	14431	7592	740
SAOUHSC_02264	65338	44356	48963	61935	31821	8190
SAOUHSC_02265	56413	41061	41457	42539	23497	4411
SAOUHSC_02266	163	120	97	147	73	21
SAOUHSC_02267	3911	2756	2292	2952	3264	748
SAOUHSC_02268	4068	3240	2384	3835	5220	1099
SAOUHSC_02269	1315	1195	631	3515	4215	377
SAOUHSC_02270	70	45	48	126	89	12
SAOUHSC_02271	352	272	258	59	61	12
SAOUHSC_02272	570	377	390	152	125	26
SAOUHSC_02273	5039	3995	3145	7749	8383	1668
SAOUHSC_02274	1365	853	771	3207	4370	522
SAOUHSC_02275	155	74	89	70	134	6
SAOUHSC_02276	694	474	471	780	939	37
SAOUHSC_02277	4677	3312	3330	2049	1928	685
SAOUHSC_02278	728	546	576	453	732	43
SAOUHSC_02279	1207	876	781	1060	1044	95
SAOUHSC_02280	604	468	435	756	1255	53
SAOUHSC_A02169	3	2	2	1	2	0
SAOUHSC_02281	682	754	411	11418	12432	5409
SAOUHSC_02282	1074	925	554	18014	18226	6585
SAOUHSC_02283	117	96	60	2275	1579	664
SAOUHSC_02284	674	567	379	13822	14716	2666
SAOUHSC_02285	1500	1051	719	21395	20256	5474
SAOUHSC_02286	873	672	443	12889	16354	3710
SAOUHSC_02287	1422	1021	818	17569	18296	10000
SAOUHSC_02288	661	364	331	6692	7973	1583
SAOUHSC_02289	1326	805	655	12687	10572	1850
SAOUHSC_R00014	40	49	11	34	9	15
SAOUHSC_R0009	1749	1920	746	1457	1052	2592
SAOUHSC_R0004	428	236	86	530	330	1139
SAOUHSC_T00025	1041	436	395	248	116	152
SAOUHSC_T00034	61	65	51	34	87	7
SAOUHSC_02294	1	3	4	2	0	1
SAOUHSC_02296	6307	4593	6736	1951	2470	303
SAOUHSC_02297	18735	13963	19910	6111	7333	1151
SAOUHSC_02298	31223	26662	29784	19469	32070	4817
SAOUHSC_02299	7330	6352	7097	7024	11579	1474
SAOUHSC_02300	3994	3297	3380	4912	4926	571
SAOUHSC_A02189	5	3	5	11	8	0
SAOUHSC_02303	3297	2804	2465	7754	9370	3713
SAOUHSC_02304	702	600	477	1792	1357	103
SAOUHSC_02305	5205	3909	4348	4735	4518	907
SAOUHSC_02306	1378	1136	1130	1328	1898	188
SAOUHSC_02307	924	735	757	909	1093	90
SAOUHSC_02308	3387	2475	2735	3800	4554	923
SAOUHSC_02309	377	280	364	668	888	33
SAOUHSC_02310	1417	1175	1129	1611	3380	1064
SAOUHSC_02311	2942	2342	2568	4479	11861	2678
SAOUHSC_02312	1131	905	1153	3427	9087	1027
SAOUHSC_02313	40	21	42	23	26	3
SAOUHSC_02314	3404	2588	2526	25933	54474	4027
SAOUHSC_02315	1334	892	995	2757	6714	576
SAOUHSC_02316	75195	58035	76559	33756	22584	9201
SAOUHSC_02317	11536	8196	9327	10873	12973	2072
SAOUHSC_02318	6983	5863	5706	9448	11144	1609
SAOUHSC_02319	2426	1667	1344	3914	3264	489
SAOUHSC_02320	6451	6166	4554	7198	8245	694
SAOUHSC_02321	1180	862	1205	474	641	52
SAOUHSC_02322	1269	888	1117	591	641	46
SAOUHSC_02323	2215	2079	1771	5022	5867	913
SAOUHSC_02324	1038	880	773	1929	1544	272
SAOUHSC_02325	33	20	18	3	3	2
SAOUHSC_02326	13	18	14	4	12	2
SAOUHSC_02327	18227	15854	13824	23508	25457	4764
SAOUHSC_02328	329	219	236	169	159	56
SAOUHSC_02329	259	188	163	164	168	47
SAOUHSC_02330	199	198	150	151	204	38
SAOUHSC_02331	178	123	106	148	188	11
SAOUHSC_02332	11	14	5	22	27	8
SAOUHSC_02333	221	141	152	79	52	18
SAOUHSC_02334	565	351	387	487	499	58
SAOUHSC_02335	525	365	334	1682	2460	253
SAOUHSC_02336	5943	6226	4507	9621	12658	2961
SAOUHSC_02337	16580	18164	13428	27360	33479	8548
SAOUHSC_02338	1263	1465	1169	2602	2975	71
SAOUHSC_02339	16	22	9	20	29	5
SAOUHSC_02340	11187	9103	7785	19205	27740	7993
SAOUHSC_02341	29993	25043	20603	51390	66276	33123
SAOUHSC_02343	17482	15027	13030	33067	50146	8761
SAOUHSC_02345	22472	21428	15641	43325	51848	17482
SAOUHSC_02346	7750	6951	5835	14714	22409	2888
SAOUHSC_02347	9141	8655	6346	18004	19831	7890
SAOUHSC_02349	6028	6121	4140	12574	20871	6801
SAOUHSC_02350	11336	10677	7811	25637	30548	6478
SAOUHSC_02351	6280	4986	4438	13912	18558	992
SAOUHSC_02352	16176	13325	10285	31067	33843	9950
SAOUHSC_02353	7631	6276	4713	15666	13895	3456
SAOUHSC_02354	19684	16994	12641	42827	45670	18917
SAOUHSC_02355	6505	5617	4216	15559	22029	13528
SAOUHSC_02356	781	615	729	606	880	74
SAOUHSC_02357	1150	923	907	1283	1494	204
SAOUHSC_02358	7145	6230	6421	6168	5519	1080
SAOUHSC_02359	7423	6337	6833	5474	5494	1347
SAOUHSC_02360	3775	3273	3424	2398	2241	234
SAOUHSC_02361	54754	40266	41910	18056	11334	2611
SAOUHSC_02362	18135	17380	17699	21005	23222	3422
SAOUHSC_02363	15794	15021	11724	30802	37693	14127
SAOUHSC_02364	45429	35986	41365	6589	8079	730
SAOUHSC_02365	43566	39805	41318	12281	16543	2174
SAOUHSC_02366	31679	23982	25769	29176	22073	5884
SAOUHSC_02367	783	552	514	1342	1248	84
SAOUHSC_02368	6501	6318	5531	10513	12896	2882
SAOUHSC_02369	12681	9158	10235	8189	10140	939
SAOUHSC_02370	1244	1095	858	1887	1254	216
SAOUHSC_02371	2049	2088	1707	2000	2254	553
SAOUHSC_02372	6394	5376	5556	4655	4973	547
SAOUHSC_02373	2861	2811	2253	2871	3916	486
SAOUHSC_02374	1772	2187	1492	2726	3802	781
SAOUHSC_02375	1407	1182	847	3393	4700	922
SAOUHSC_02376	29209	20851	20636	3696	3463	392
SAOUHSC_02377	74904	62699	60489	10166	15285	2923
SAOUHSC_02378	16	12	15	1	0	0
SAOUHSC_02379	18797	16045	12960	4857	6179	2586
SAOUHSC_02380	1272	1136	613	6580	6397	931
SAOUHSC_02381	503031	360139	359895	12976	10780	1537
SAOUHSC_02382	601	572	358	1809	3349	255
SAOUHSC_02383	5147	4071	3748	6655	8866	539
SAOUHSC_02384	771	656	554	987	1351	159
SAOUHSC_02385	1650	1455	1200	3938	6407	740
SAOUHSC_02386	238	223	214	649	1075	33
SAOUHSC_02387	895	1011	700	5183	8204	2680
SAOUHSC_02388	2220	2673	2026	302	397	23
SAOUHSC_02389	9055	9643	8201	1541	1772	153
SAOUHSC_02390	6102	4975	4500	14410	20633	1015
SAOUHSC_02391	4632	3697	1976	12619	6265	4030
SAOUHSC_02393	294	198	221	1120	1731	130
SAOUHSC_02394	2	1	6	1	0	0
SAOUHSC_02396	2645	2090	1604	3747	4934	786
SAOUHSC_02397	1014	902	788	1646	2765	602
SAOUHSC_02399	17604	12251	11494	9363	9944	1279
SAOUHSC_02400	2056	2528	1619	5154	2221	520
SAOUHSC_02401	2206	3188	1711	6564	8158	1474
SAOUHSC_02402	725	967	533	2799	3157	1843
SAOUHSC_02403	1810	2331	1215	6523	6982	1194
SAOUHSC_02404	5696	3841	3952	1569	1638	265
SAOUHSC_02405	12153	8758	9802	7922	8985	1632
SAOUHSC_02406	4533	3464	3782	3005	2719	224
SAOUHSC_02407	3842	3093	3029	3223	3370	245
SAOUHSC_02409	2016	2154	1009	6500	11451	1546
SAOUHSC_02411	40	42	20	23	44	12
SAOUHSC_T00037	10	11	4	1	1	2
SAOUHSC_02412	0	0	0	0	0	0
SAOUHSC_T00017	0	0	0	0	0	0
SAOUHSC_T00058	363	282	249	121	53	82
SAOUHSC_T00061	391	426	392	81	66	29
SAOUHSC_T00020	30	20	11	12	2	15
SAOUHSC_T00010	118	88	92	76	24	53
SAOUHSC_R00015	2	1	0	1	1	5
SAOUHSC_R00010	1803	1919	783	1392	1132	2533
SAOUHSC_T00029	3288	787	1536	532	557	433
SAOUHSC_R0005	333	171	56	376	218	834
SAOUHSC_02416	22	3	18	7	4	1
SAOUHSC_02418	6317	4866	5917	4383	5629	705
SAOUHSC_02419	1129	677	1207	1215	1500	49
SAOUHSC_02420	4182	3015	4158	1642	1627	210
SAOUHSC_02422	5688	4705	4662	3868	3408	387
SAOUHSC_02423	16150	14205	14409	10326	9726	2001
SAOUHSC_02424	5453	4602	4387	3922	3916	195
SAOUHSC_02425	13768	15170	7973	20772	23114	1974
SAOUHSC_02426	15672	8476	17773	667	1530	367
SAOUHSC_02427	3723	2432	2836	1003	1345	175
SAOUHSC_02428	2693	1962	2042	813	1231	156
SAOUHSC_02430	12314	7106	9920	3137	4201	201
SAOUHSC_02432	13	14	13	4	3	0
SAOUHSC_02433	1375	1043	945	2001	1807	212
SAOUHSC_02434	2994	2658	2185	4747	5239	1869
SAOUHSC_02435	590	366	351	301	498	35
SAOUHSC_02436	4521	3171	4385	2091	2694	243
SAOUHSC_02441	98778	100660	61994	379701	522667	81009
SAOUHSC_02442	14528	15521	10395	70570	86269	70801
SAOUHSC_02443	37455	46255	24916	171249	244409	33859
SAOUHSC_02444	8365	11007	6485	45500	51591	12633
SAOUHSC_02445	1820	1281	1196	1528	1781	653
SAOUHSC_02447	6111	4638	2783	5677	5844	1637
SAOUHSC_02448	1290	1082	731	2143	2861	318
SAOUHSC_02449	2879	2191	1591	477	471	144
SAOUHSC_02450	1363	1391	753	204	165	66
SAOUHSC_02451	277	299	146	14	34	11
SAOUHSC_02452	641	725	326	40	36	8
SAOUHSC_02453	648	738	327	37	40	13
SAOUHSC_02454	314	384	186	23	16	0
SAOUHSC_02455	317	331	192	14	10	4
SAOUHSC_02456	1606	1074	956	2281	2853	298
SAOUHSC_02457	1733	1205	1013	1218	1290	309
SAOUHSC_A02331	15	8	7	6	7	0
SAOUHSC_02458	112	74	96	202	375	35
SAOUHSC_02459	31	10	31	85	196	4
