Geneid	SRR10379721	SRR10379722	SRR10379723	SRR10379724	SRR10379725	SRR10379726
SAOUHSC_02570	216	234	230	66	24	15
SAOUHSC_02571	252	237	247	45	40	2
SAOUHSC_02572	263	169	204	66	28	1
SAOUHSC_02573	101	51	73	84	111	3
SAOUHSC_02574	83	45	39	63	69	4
SAOUHSC_02575	145	100	111	90	94	8
SAOUHSC_02576	108	71	86	27	31	1
SAOUHSC_02577	56	42	40	17	12	1
SAOUHSC_02579	10	14	20	0	2	0
SAOUHSC_02580	31	24	30	15	21	0
SAOUHSC_A02450	561	336	326	186	127	17
SAOUHSC_02581	100	53	54	63	68	5
SAOUHSC_02582	263	188	212	131	162	9
SAOUHSC_02583	127	78	148	62	71	6
SAOUHSC_02584	78	43	40	20	28	1
SAOUHSC_02585	17	3	14	12	35	4
SAOUHSC_02587	81	51	69	71	93	6
SAOUHSC_02588	412	337	337	175	231	22
SAOUHSC_02589	171	126	95	347	608	55
SAOUHSC_02590	25	33	18	102	161	4
SAOUHSC_02591	25	20	20	40	36	5
SAOUHSC_02592	63	42	45	48	35	6
SAOUHSC_02593	173	96	152	91	104	22
SAOUHSC_02594	24	13	24	47	81	1
SAOUHSC_02595	216	166	132	217	306	13
SAOUHSC_02596	54	29	32	38	27	1
SAOUHSC_02597	51	39	45	25	11	0
SAOUHSC_02599	54	32	58	21	13	0
SAOUHSC_02600	213	134	126	64	42	5
SAOUHSC_02603	266	147	153	63	51	11
SAOUHSC_02604	162	93	83	73	53	2
SAOUHSC_02605	313	196	189	55	34	16
SAOUHSC_02606	487	357	395	114	95	6
SAOUHSC_02607	154	94	158	81	80	9
SAOUHSC_02608	239	132	148	94	101	10
SAOUHSC_02609	108	68	48	49	44	5
SAOUHSC_02610	61	39	48	35	33	3
SAOUHSC_02611	372	247	192	755	762	43
SAOUHSC_02612	87	53	48	129	103	12
SAOUHSC_02613	45	33	23	11	8	1
SAOUHSC_02614	7	1	5	0	1	0
SAOUHSC_02615	107	48	60	28	21	0
SAOUHSC_02616	142	80	80	31	22	2
SAOUHSC_02618	63	38	48	14	14	1
SAOUHSC_02619	237	187	159	97	74	17
SAOUHSC_02620	236	150	166	142	143	28
SAOUHSC_02621	288	195	206	145	130	18
SAOUHSC_02622	262	186	234	110	106	3
SAOUHSC_02623	130	89	81	158	149	11
SAOUHSC_02624	75	60	49	131	116	5
SAOUHSC_02625	388	340	262	419	301	43
SAOUHSC_02626	49	37	37	26	40	1
SAOUHSC_02627	362	225	252	154	118	13
SAOUHSC_02628	79	73	67	29	15	2
SAOUHSC_02629	16	13	14	13	15	1
SAOUHSC_02630	7	5	10	5	7	1
SAOUHSC_02631	133	80	84	88	78	2
SAOUHSC_02634	11355	9362	9384	5936	8990	1083
SAOUHSC_02635	55	35	33	43	54	0
SAOUHSC_02638	142	75	105	49	52	0
SAOUHSC_02640	110	84	79	46	49	4
SAOUHSC_02641	464	305	289	176	127	9
SAOUHSC_02643	62	50	40	57	29	4
SAOUHSC_02644	197	155	106	85	85	17
SAOUHSC_02645	557	870	397	1963	553	104
SAOUHSC_02646	473	557	302	443	286	35
SAOUHSC_02647	1011	808	871	956	913	67
SAOUHSC_02648	48	31	46	47	68	4
SAOUHSC_02649	68	29	72	19	13	0
SAOUHSC_02650	250	190	141	91	78	32
SAOUHSC_02651	40	8	15	23	23	3
SAOUHSC_02652	141	95	72	55	50	4
SAOUHSC_02653	7	2	2	1	0	0
SAOUHSC_02654	30	23	16	23	11	1
SAOUHSC_02655	12	11	14	8	9	1
SAOUHSC_02656	144	93	94	34	65	1
SAOUHSC_02657	186	198	175	73	56	1
SAOUHSC_02658	261	296	229	41	36	6
SAOUHSC_02659	178	133	120	83	73	15
SAOUHSC_02660	25	20	20	7	7	0
SAOUHSC_02661	910	773	855	1412	135	75
SAOUHSC_02662	433	290	395	209	296	22
SAOUHSC_02663	50	25	24	16	25	0
SAOUHSC_02664	2	4	5	5	3	0
SAOUHSC_02665	103	68	44	32	29	5
SAOUHSC_02666	17	5	13	11	7	0
SAOUHSC_02667	15	10	12	17	16	2
SAOUHSC_02668	34	26	28	33	54	0
SAOUHSC_02669	360	348	306	189	268	64
SAOUHSC_02670	52	28	39	21	20	1
SAOUHSC_02671	88	46	59	30	49	4
SAOUHSC_02674	139	83	99	36	19	0
SAOUHSC_02675	70	53	52	13	12	1
SAOUHSC_02676	106	85	68	12	14	3
SAOUHSC_02677	53	39	39	10	8	1
SAOUHSC_02678	276	185	167	75	57	11
SAOUHSC_02679	634	385	360	170	187	35
SAOUHSC_02680	132	79	91	21	31	6
SAOUHSC_02681	51	24	42	8	3	0
SAOUHSC_02682	518	305	302	64	31	2
SAOUHSC_02683	282	103	164	57	54	2
SAOUHSC_02684	86	46	60	23	22	3
SAOUHSC_02685	185	99	118	76	95	10
SAOUHSC_02686	3	5	5	2	5	0
SAOUHSC_02687	60	32	41	20	14	1
SAOUHSC_02688	181	99	100	47	35	4
SAOUHSC_02689	27	17	16	11	24	1
SAOUHSC_02690	44	26	28	16	12	1
SAOUHSC_02691	17	13	10	7	4	0
SAOUHSC_02692	51	29	37	4	4	1
SAOUHSC_02693	30	18	27	8	11	0
SAOUHSC_02694	269	193	189	42	36	5
SAOUHSC_02695	83	56	55	14	6	1
SAOUHSC_02696	82	55	55	30	42	5
SAOUHSC_02697	78	55	54	23	16	1
SAOUHSC_02698	184	106	132	35	47	4
SAOUHSC_02699	10	11	14	2	5	0
SAOUHSC_02700	25	22	23	35	48	5
SAOUHSC_02701	415	268	267	17	20	0
SAOUHSC_02702	334	220	292	22	36	1
SAOUHSC_02703	8	7	13	3	1	0
SAOUHSC_02704	183	95	134	241	222	14
SAOUHSC_02705	184	118	109	69	93	18
SAOUHSC_02706	248	166	146	111	120	22
SAOUHSC_02708	107	69	61	46	35	4
SAOUHSC_02709	155	126	95	116	152	3
SAOUHSC_02710	243	191	160	169	166	9
SAOUHSC_02711	263	205	218	104	122	4
SAOUHSC_02712	214	148	128	33	23	4
SAOUHSC_02713	263	153	154	44	33	3
SAOUHSC_02714	88	50	47	9	7	1
SAOUHSC_02715	11	7	12	1	2	0
SAOUHSC_02716	4	2	2	4	0	0
SAOUHSC_A02577	116	54	110	37	27	1
SAOUHSC_02717	166	95	119	39	20	4
SAOUHSC_02718	0	0	5	1	0	0
SAOUHSC_02719	48	42	39	11	5	0
SAOUHSC_02720	59	25	51	10	15	0
SAOUHSC_02721	1145	847	902	595	581	115
SAOUHSC_02722	224	169	158	227	289	15
SAOUHSC_02723	198	174	166	171	241	80
SAOUHSC_02724	29	23	27	10	12	0
SAOUHSC_02725	90	87	92	151	215	37
SAOUHSC_02726	180	187	101	171	198	31
SAOUHSC_02727	498	380	326	518	692	256
SAOUHSC_02728	348	257	226	231	287	34
SAOUHSC_02729	1	1	0	1	0	0
SAOUHSC_02731	308	164	209	153	182	26
SAOUHSC_02732	2	4	3	0	0	0
SAOUHSC_02733	134	93	97	164	139	8
SAOUHSC_02734	103	59	80	34	27	0
SAOUHSC_02736	76	55	46	10	7	0
SAOUHSC_02737	238	133	144	117	208	15
SAOUHSC_02739	125	69	69	73	121	20
SAOUHSC_02740	168	96	103	63	40	1
SAOUHSC_02741	51	25	25	18	15	0
SAOUHSC_02742	307	147	146	53	39	10
SAOUHSC_02743	20	17	7	5	7	1
SAOUHSC_02744	66	34	44	12	11	3
SAOUHSC_02745	100	68	73	21	17	1
SAOUHSC_02746	2172	1656	1797	740	657	244
SAOUHSC_02747	808	553	640	122	128	14
SAOUHSC_02750	630	660	543	821	580	185
SAOUHSC_02751	186	124	121	78	68	13
SAOUHSC_02752	111	111	69	31	23	6
SAOUHSC_02753	248	184	181	45	44	7
SAOUHSC_02754	35	22	38	61	60	6
SAOUHSC_02755	23	13	14	22	26	2
SAOUHSC_02756	30	17	28	10	27	1
SAOUHSC_02757	229	198	190	127	93	20
SAOUHSC_02759	78	50	51	65	105	4
SAOUHSC_02760	157	115	112	99	83	8
SAOUHSC_02761	99	71	78	31	36	1
SAOUHSC_02762	168	117	91	51	52	8
SAOUHSC_02763	178	133	126	45	46	7
SAOUHSC_02764	189	118	103	84	85	4
SAOUHSC_02765	289	202	235	62	59	4
SAOUHSC_02766	189	108	108	34	10	0
SAOUHSC_02767	195	109	113	40	35	4
SAOUHSC_02768	239	123	138	54	54	10
SAOUHSC_02769	5	6	4	2	0	0
SAOUHSC_02770	57	54	30	10	11	1
SAOUHSC_02771	490	458	323	1207	1086	366
SAOUHSC_02772	70	43	75	298	655	34
SAOUHSC_02773	16	13	23	70	103	3
SAOUHSC_02774	23	15	15	35	76	1
SAOUHSC_02775	13	5	11	24	33	4
SAOUHSC_02776	146	72	85	70	70	4
SAOUHSC_02777	36	21	18	69	101	24
SAOUHSC_02778	611	382	332	1888	2868	3126
SAOUHSC_02779	221	183	130	104	57	21
SAOUHSC_02780	232	177	159	184	287	25
SAOUHSC_02781	170	121	129	109	104	3
SAOUHSC_02782	52	28	36	31	42	2
SAOUHSC_02783	14	10	14	5	0	1
SAOUHSC_02784	209	119	171	135	128	15
SAOUHSC_02785	61	25	27	22	12	2
SAOUHSC_02788	138	63	114	28	30	0
SAOUHSC_02789	31	16	27	9	11	2
SAOUHSC_02790	400	201	258	158	172	22
SAOUHSC_02791	63	44	48	19	22	3
SAOUHSC_02793	9	4	3	3	2	0
SAOUHSC_02794	5	0	1	5	3	0
SAOUHSC_02795	209	118	156	84	112	5
SAOUHSC_02796	432	281	295	48	32	2
SAOUHSC_02797	4	1	0	0	0	0
SAOUHSC_02798	6	1	8	2	5	1
SAOUHSC_02799	44	19	24	11	3	0
SAOUHSC_02800	328	285	170	184	109	28
SAOUHSC_02801	439	306	289	227	167	81
SAOUHSC_02802	11	5	4	2	1	0
SAOUHSC_02803	9	6	7	2	1	0
SAOUHSC_02804	245	148	167	65	39	10
SAOUHSC_02805	351	194	207	62	32	15
SAOUHSC_02806	118	67	86	19	7	0
SAOUHSC_02808	253	254	190	190	168	19
SAOUHSC_02809	109	62	69	52	46	2
SAOUHSC_02810	68	43	40	36	26	6
SAOUHSC_02811	257	170	177	44	47	2
SAOUHSC_02812	66	29	39	13	18	2
SAOUHSC_02815	315	217	222	667	967	37
SAOUHSC_02816	84	75	57	52	76	3
SAOUHSC_02817	6	5	7	1	2	0
SAOUHSC_02818	179	111	129	125	154	12
SAOUHSC_02819	148	75	99	127	232	18
SAOUHSC_02820	352	202	216	211	209	60
SAOUHSC_02821	229	141	121	71	101	5
SAOUHSC_02822	90	95	69	105	91	10
SAOUHSC_02823	121	80	68	19	17	2
SAOUHSC_02824	62	47	46	14	18	2
SAOUHSC_02825	35	25	17	21	27	1
SAOUHSC_02826	92	62	65	41	24	2
SAOUHSC_02827	99	93	72	25	22	1
SAOUHSC_02828	81	47	49	58	41	1
SAOUHSC_02829	45	45	49	12	14	1
SAOUHSC_02830	18	11	26	14	38	4
SAOUHSC_02831	125	75	69	102	166	8
SAOUHSC_02832	63	27	42	13	9	0
SAOUHSC_02833	576	401	385	1122	1432	180
SAOUHSC_02834	199	120	166	116	128	6
SAOUHSC_02836	93	46	58	38	30	5
SAOUHSC_02837	68	29	34	12	8	1
SAOUHSC_02838	36	19	20	6	9	0
SAOUHSC_02839	143	85	68	29	15	2
SAOUHSC_02840	56	32	29	32	30	0
SAOUHSC_02841	119	102	75	205	332	89
SAOUHSC_02842	83	48	58	28	24	2
SAOUHSC_02843	64	27	35	20	22	9
SAOUHSC_02844	154	87	113	35	39	6
SAOUHSC_02845	308	159	152	100	95	8
SAOUHSC_02846	186	105	119	91	84	5
SAOUHSC_02848	149	98	104	30	38	5
SAOUHSC_02849	97	50	41	38	32	0
SAOUHSC_02850	378	211	252	131	116	6
SAOUHSC_02851	88	66	38	256	148	59
SAOUHSC_02852	44	45	24	193	188	10
SAOUHSC_02853	3	0	0	3	2	0
SAOUHSC_02855	2	0	0	2	7	9
SAOUHSC_02856	15	10	12	53	71	6
SAOUHSC_02857	210	136	112	83	50	15
SAOUHSC_02858	459	392	294	522	584	43
SAOUHSC_02859	221	195	127	248	243	66
SAOUHSC_02860	829	604	540	287	264	32
SAOUHSC_02861	16	19	14	48	51	17
SAOUHSC_02862	244	164	186	158	261	93
SAOUHSC_02863	55	29	25	12	5	1
SAOUHSC_02864	939	557	614	336	313	18
SAOUHSC_02865	50	48	37	40	44	4
SAOUHSC_02866	83	71	99	39	43	0
SAOUHSC_02867	712	701	535	148	100	17
SAOUHSC_02868	156	142	108	47	38	17
SAOUHSC_02869	85	42	22	34	23	0
SAOUHSC_02871	624	387	349	390	347	51
SAOUHSC_02872	115	95	72	137	230	22
SAOUHSC_02873	207	190	175	66	55	3
SAOUHSC_02874	126	87	114	24	16	3
SAOUHSC_02875	107	78	76	30	29	6
SAOUHSC_02876	88	38	53	54	32	2
SAOUHSC_02877	205	116	129	68	48	12
SAOUHSC_02879	196	111	115	137	113	23
SAOUHSC_02880	18	11	21	21	10	1
SAOUHSC_02881	58	53	47	39	32	7
SAOUHSC_02882	312	187	229	212	254	22
SAOUHSC_02883	16	6	11	14	10	3
SAOUHSC_02885	178	125	111	77	65	14
SAOUHSC_02886	316	202	259	130	109	16
SAOUHSC_02887	16	6	6	5	1	0
SAOUHSC_02888	4	4	4	6	3	3
SAOUHSC_02889	118	65	75	90	111	7
SAOUHSC_02890	216	121	142	117	105	10
SAOUHSC_02891	79	65	41	35	26	12
SAOUHSC_02892	26	17	23	11	27	2
SAOUHSC_02893	71	33	35	12	10	1
SAOUHSC_02894	36	26	22	3	1	0
SAOUHSC_02895	149	94	102	28	14	3
SAOUHSC_02896	273	152	170	60	43	3
SAOUHSC_02897	384	211	259	104	85	22
SAOUHSC_02898	531	263	317	146	184	98
SAOUHSC_02899	124	107	81	173	130	23
SAOUHSC_02900	418	240	266	266	210	37
SAOUHSC_02901	14	10	14	2	4	0
SAOUHSC_02904	75	40	41	12	8	1
SAOUHSC_02905	51	35	48	14	10	0
SAOUHSC_02906	300	182	199	80	75	19
SAOUHSC_02907	150	93	92	110	103	12
SAOUHSC_02908	11	6	6	16	13	0
SAOUHSC_02909	164	119	125	58	39	3
SAOUHSC_02910	97	64	60	114	143	21
SAOUHSC_02911	80	77	66	58	39	1
SAOUHSC_02912	24	23	23	16	6	0
SAOUHSC_02913	218	196	179	56	43	7
SAOUHSC_02914	16	21	15	11	9	1
SAOUHSC_02915	50	27	41	14	20	1
SAOUHSC_02916	140	66	75	30	15	3
SAOUHSC_02918	287	193	189	175	184	44
SAOUHSC_02919	85	60	50	82	79	13
SAOUHSC_02920	134	83	68	39	36	11
SAOUHSC_02921	200	125	118	126	222	40
SAOUHSC_02922	134	93	92	106	97	12
SAOUHSC_02923	74	40	37	43	84	5
SAOUHSC_02924	69	33	57	60	61	7
SAOUHSC_02925	239	190	152	239	210	32
SAOUHSC_02926	55	40	52	53	97	13
SAOUHSC_02927	157	85	100	50	43	5
SAOUHSC_02928	24	17	16	13	13	2
SAOUHSC_02929	8	1	1	1	3	0
SAOUHSC_02930	231	113	126	44	23	6
SAOUHSC_02931	216	115	135	32	19	3
SAOUHSC_02932	4	0	1	2	0	1
SAOUHSC_02933	146	128	104	104	102	3
SAOUHSC_02934	32	19	28	13	9	0
SAOUHSC_02935	401	269	276	110	93	31
SAOUHSC_02936	4	0	5	6	11	2
SAOUHSC_02937	0	1	3	1	1	0
SAOUHSC_02939	50	15	18	12	11	1
SAOUHSC_02940	216	99	138	49	30	6
SAOUHSC_02941	190	122	124	124	100	20
SAOUHSC_02942	7	3	3	0	1	0
SAOUHSC_02943	92	56	59	33	48	6
SAOUHSC_02944	226	141	137	102	96	4
SAOUHSC_02945	2	0	2	1	3	0
SAOUHSC_02947	72	47	57	43	56	2
SAOUHSC_02948	18	11	12	8	7	0
SAOUHSC_02949	0	0	0	0	0	0
SAOUHSC_A02794	553	363	336	319	519	21
SAOUHSC_02950	240	155	205	127	153	17
SAOUHSC_02953	98	47	86	60	80	7
SAOUHSC_02954	157	84	92	77	78	1
SAOUHSC_02955	9	10	11	5	18	1
SAOUHSC_02956	474	395	369	192	94	16
SAOUHSC_02957	1741	1145	865	4293	4709	285
SAOUHSC_02958	27	11	20	11	11	1
SAOUHSC_02960	109	55	76	33	23	0
SAOUHSC_02961	536	291	249	254	136	221
SAOUHSC_02962	139	95	145	172	146	12
SAOUHSC_02963	464	340	314	493	309	44
SAOUHSC_02964	596	449	435	375	296	68
SAOUHSC_02965	137	82	112	32	37	7
SAOUHSC_02967	91	50	76	24	39	1
SAOUHSC_02968	0	0	0	0	1	0
SAOUHSC_02969	40	33	31	7	15	0
SAOUHSC_A02811	207	117	140	37	27	2
SAOUHSC_02970	28	25	35	7	3	0
SAOUHSC_02971	75	65	37	43	60	1
SAOUHSC_02972	420	253	281	297	283	15
SAOUHSC_02973	394	280	247	271	248	94
SAOUHSC_02974	183	133	124	152	154	32
SAOUHSC_02975	491	308	302	209	202	29
SAOUHSC_02976	579	431	345	505	502	60
SAOUHSC_02978	116	98	72	235	209	8
SAOUHSC_02979	210	132	132	134	118	10
SAOUHSC_02980	225	143	157	74	89	15
SAOUHSC_02982	279	228	241	104	81	5
SAOUHSC_02983	258	162	168	49	30	5
SAOUHSC_02984	127	82	106	34	38	3
SAOUHSC_02985	256	125	143	69	80	12
SAOUHSC_02986	345	190	223	75	43	0
SAOUHSC_02987	386	212	260	136	222	13
SAOUHSC_02988	2088	1218	1150	793	491	103
SAOUHSC_02989	210	115	181	45	40	5
SAOUHSC_02990	352	250	249	1015	1556	134
SAOUHSC_02991	205	118	160	691	1136	26
SAOUHSC_02992	346	256	243	1161	1507	165
SAOUHSC_02993	289	232	256	484	378	92
SAOUHSC_02994	155	78	113	45	18	3
SAOUHSC_02995	129	80	100	24	11	3
SAOUHSC_02996	221	132	171	33	23	1
SAOUHSC_02997	284	178	217	44	40	10
SAOUHSC_02998	367	180	261	53	39	0
SAOUHSC_02999	12	10	8	19	24	3
SAOUHSC_03000	292	314	189	112	110	22
SAOUHSC_03001	32	39	26	27	45	3
SAOUHSC_03002	162	179	136	139	188	4
SAOUHSC_03003	157	174	128	169	223	11
SAOUHSC_03004	305	157	202	157	117	9
SAOUHSC_03005	188	99	115	47	37	1
SAOUHSC_03006	107	70	56	16	5	2
SAOUHSC_03008	83	46	53	11	6	0
SAOUHSC_03009	88	59	64	17	7	3
SAOUHSC_03010	142	81	90	28	9	1
SAOUHSC_03011	311	192	188	63	36	6
SAOUHSC_03012	134	78	101	27	22	2
SAOUHSC_03013	274	188	206	43	30	3
SAOUHSC_03014	107	63	63	24	23	6
SAOUHSC_03015	39	15	17	12	16	0
SAOUHSC_03016	151	95	129	86	90	1
SAOUHSC_03017	390	246	292	162	117	2
SAOUHSC_03018	75	47	71	17	19	2
SAOUHSC_03019	140	75	103	15	22	2
SAOUHSC_03020	119	106	79	98	219	6
SAOUHSC_03021	6607	5704	6288	103	96	6
SAOUHSC_03022	416	226	243	65	45	3
SAOUHSC_03023	217	161	151	26	12	1
SAOUHSC_03024	195	116	148	106	216	9
SAOUHSC_03025	44	36	33	9	19	1
SAOUHSC_03026	102	64	65	28	21	1
SAOUHSC_03027	268	176	161	85	75	15
SAOUHSC_03028	125	75	73	37	36	2
SAOUHSC_03030	243	171	203	45	40	21
SAOUHSC_03031	645	545	515	105	91	19
SAOUHSC_03032	159	130	118	43	29	22
SAOUHSC_03033	61	45	40	23	13	2
SAOUHSC_03034	203	143	112	182	212	25
SAOUHSC_03035	239	152	168	214	328	23
SAOUHSC_03036	19	15	12	13	12	5
SAOUHSC_03037	82	71	48	182	240	32
SAOUHSC_03037a	186	131	149	102	151	17
SAOUHSC_03040	21	21	21	25	48	6
SAOUHSC_03041	21	15	28	13	16	3
SAOUHSC_03042	45	24	28	57	36	2
SAOUHSC_3042a	130	113	115	109	91	16
SAOUHSC_03045	83	44	58	22	14	5
SAOUHSC_03046	150	92	108	19	18	7
SAOUHSC_03047	94	59	56	29	10	2
SAOUHSC_03048	82	60	61	15	6	0
SAOUHSC_03049	278	176	194	62	43	3
SAOUHSC_03051	240	102	139	31	15	3
SAOUHSC_03052	28	11	29	5	3	1
SAOUHSC_03053	25	11	10	7	5	0
SAOUHSC_03054						
SAOUHSC_03055						
